vertigo like attacks	399153001
cholesterol climbed	166830008
muscle dmaage	129565002
diffuculty thinking	247640008
weak legs	309774006
difficulty breathing	230145002
memeory problems	386807006
cholesterol is high	166830008
stiffness at left knee	249913002
couldn't sleep at night	248255005
reduced feeling below the knees	429783005
lower back is also tight	250069006
athritic pain	57676002
numb	44077006
tingling in hands	62507009
it hurts	22253000
room spinning	399153001
vomit	422400008
legs feel leaden	161873000
bottoms of feet hurt	47933007
painful inflammed joints	57676002
mental confusion	40917007
joint pain in my hips	49218002
chest pain left side	29857009
pain behind the knee	30989003
insomnia	193462001
extreme nausea	422587007
felt just strange	367391008
bleeding problem	131148009
ackey leg cramps	449918009
bleeding constantly	131148009
pulse is still extremely high	86651002
fingertips scaly	16386004
moodiness	286641001
metal moods	286641001
stiffness in both legs	225609009
muscles very tight	250069006
thigh pain	78514002
muscle degenerating	88092000
severe pain close to my the crotch area	76948002
deep muscle pain	68962001
foggy thinking	419723007
pain in my left thigh	78514002
short term memory lacking	247592009
heavy menstral bleeding with clots even though i had just finished my cycle a week before	386692008
feet are cramping	102551008
serious pain	76948002
muscle crammps	55300003
constantly weak	13791008
very very tired	224960004
prickling,numbness in hand	309521004
pain in my calves	300954003
burning in the soles of my feet	36031001
generaly feeling unwell like walking in a daze (zombie like)	162076009
memory failure	386807006
pain trying to walk	426899007
a lot grouchier	55929007
pain in leg	10601006
aching in legs	10601006
terrible concentration	26329005
gassy	162076009
left foot started hurting	47933007
charley horses in feet	54981004
arthritis	3723001
muscular pain	68962001
severe back spasms	203095000
energy loss	248274002
light-headedness (hurt to hold my head up or turn my head from side to side and that made driving real difficult)	386705008
pain in ankle	247373008
hard to breath	230145002
hands numb	309521004
aches and stiffness knees	249913002
face had swollen up	278528006
muscle spasms	55300003
liptitor	3877011000036101
itching	418290006
severe muscle pains	76948002
loss of muscle mass in arms	88092000
abdominal cramps	9991008
lipior	3877011000036101
loss of libido	8357008
fingers twitching	60238002
finger pins and needles	62507009
tingling on left arm	62507009
stomach cramping	51197009
hot flashes	238810007
abdominal pain	21522001
twitch	249966004
excruciating pain	67849003
cortison shots	21779011000036103
parkinson's	49049000
pain in muscles of both upper arms	288228002
horrible fatigue	84229001
loss of muscle in left leg	88092000
mild flatuelence	267052005
light headed	386705008
balance is off at times	387603000
cognitive ability deminished	386806002
loss of muscle mass in chest	88092000
ached all over, especially in legs	82991003
pain in both legs	10601006
heavy menstrual bleeding	386692008
muscle fatigue	68962001
reduced stamina	248277009
pain in the shoulders	45326000
light nausea	422587007
pain in hips	49218002
jointaches	57676002
severe back spasm	203095000
muscles wasting	88092000
flu like synptoms	95891005
cramps in legs	449917004
muscle spasm	55300003
muscle pain in feet	47933007
severe plantar faciitis	202882003
toes became so painful	285365001
pain in my arm	102556003
pain in the lower part of my knees	22253000
joint pain very arthritic	57676002
cramps in my feet	102551008
neuropathy	386033004
general degradation	162076009
muscle pain over the entire body	68962001
arthritic type pain in all joints	57676002
heavy aching legs	161873000
bleeding problems	131148009
stomach distress	162059005
bleed	131148009
felt very unwell	213257006
diahorea	62315008
bad gas	162076009
shaking	26079004
muscle wasting in the shoulders	88092000
chestpain	29857009
muscle knots up	55300003
weak & wobbley ankles	309774006
weak all the time	13791008
muscles hurt	68962001
tingling in my arms	62507009
lassitude	13791008
muscle weakness in mouth area	26544005
loss of desire to do or accomplish anything	277521002
lack of concentration	60032008
dull headaches	25064002
stomach hurt soooo bad	271681002
could not even walk in the morning	228158008
uterine cramps	29542008
unable to climb stairs	165247006
muscle aches & pains	68962001
bearly walk	228158008
pain was too severe	76948002
rush all over my face	271807003
depressions	35489007
increasing pain	22253000
sporadic lower abdominal cramping	51197009
couldn't remember where i left my dog 10 minutes before	386807006
impaired my ability to exercise	267044007
cpk mildly elevated	166717003
hair fell out	278040002
joint pain in the knees	30989003
little blurred vision	246636008
mussel cramps	55300003
comfortably couldn't sleep	301345002
leg muscles painful to light pressure	425423002
severe abdominal cramps	51197009
i simply could not walk	282145008
aches in hip joint	49218002
gas pains	271832001
all-over muscle pain	68962001
heart attach	22298006
cant walk	282145008
muscle ache	68962001
decrease in balance	387603000
every muscle from my waist down was effected	129565002
night muscle cramps	55300003
shouldar ache	45326000
menstrual cramps	431416001
big weight gain in stomach area	262286000
leg muscle and thigh problems	129565002
fuzzy vision	246636008
numbness in muscles	44077006
cramping feeling	55300003
muscle atrophy legs	88092000
severe stomach upset	162059005
pain really bad	76948002
muscle pain in the lower back	279039007
severe stomach cramping	51197009
problems with balance	387603000
stiff knees	249913002
moody	286641001
excrutiating pain	67849003
legs are very weak	80449002
stomach ache	271681002
gastrointestinal cramping	162076009
cpk spike	166717003
pain in bottom of feet	47933007
corti-cortisones	21779011000036103
depressed	35489007
muscles feel like a wet dish rag	26544005
finger tingling	62507009
loss of concentration	60032008
diarrea	62315008
muscle weakness from the pevis down to my toes	26544005
tingling extremities	62507009
achy muscles	68962001
parkinson/s	49049000
frequent headaches	25064002
major sorness in knees	30989003
attack of restless leg syndrome	32914008
knew pain	22253000
loss of concentration levels	60032008
muscle weakness	26544005
aching (like the flu)	82991003
eyes get blury	246636008
gastric bleed	162076009
bad headache	25064002
always exhausted	60119000
blurred thinking	247640008
inflamatory muscle pain	68962001
joints hurt	57676002
hair loss (diffuse alopecia)	278040002
pain in every tendon in my body	21545007
severe gas	267052005
tinititis	60862001
achiness	22253000
severe muscle pain	68962001
hair was falling off	278040002
calves tire and burn	300954003
joints aching	57676002
lower back ache	279039007
muscle aches in elbows	288228002
charley horse in my side	54981004
leg soreness	10601006
resting pulse had jumped to about 120	86651002
throw up	422400008
muscle disintegration/degeneration	88092000
elevated bp	38341003
short term memory loss	247592009
heavy legs	161873000
felt flu-like	95891005
muscle damage	129565002
elevated my blood glucose levels	166892002
mental malaise	419723007
pain in my thighs	78514002
gastro problem	162076009
coenzyme q10	77424011000036100
muscle weakness in my right hand causing me to lose grip and drop things	309774006
uterus contractions	29542008
musclesoreness	68962001
elbows sore	74323005
pain in back	161891005
acid reflux-type symptoms	698065002
tylenol pm	3080011000036109
overall weakness	13791008
difficult swallowing	288939007
muscle pain related to shoulders	288226003
massive heart attack	22298006
severe cramping	55300003
type 2 diabetes	44054006
muscle atrophy	88092000
vertigo	399153001
losing my hair	278040002
numbness in all of my toes	309539008
cholesterol level sky high	166830008
irritable	55929007
like im in a fog all the time	419723007
blurring vision	246636008
loss of muscle mass in face	88092000
myalgia	68962001
muscles weak	26544005
pain in muscles	68962001
belly weight gain	262286000
muscle tiring	80449002
muscle weariness in legs	80449002
rash on my wrist	271807003
elevated creatine	166717003
severe muscle aches	68962001
muscle pains in my hips	288230000
mood swings	18963009
geneal aches and pains	162076009
mussel weakness	26544005
blood in my stools	405729008
hands are tingling	309086004
muscle pain lower back	279039007
hard to pick up feet	228158008
muscle pain in upper back	279038004
muscel fatigue	80449002
couldn't walk across the room	228158008
feelings of fatigue	84229001
muscle pains	68962001
cramping in my stomach	51197009
aching	22253000
cramping	55300003
in a fog	419723007
flu like symptoms	95891005
could barely get out of bed in the morning	8510008
acidic bile in my mouth	698065002
neck ache	81680005
horriable pain that almost throws me down	76948002
provacal	3848011000036104
eyesight problems	63102001
extreme fatigued	13791008
aches in hands	53057004
damaged my liver permanently	235856003
neck muscle pain	81680005
pain in both upper legs	78514002
ache was extreme, almost unbearable	76948002
debillitating leg pain	10601006
skin is so dry	16386004
hurt	22253000
felt like i was coming down with flu	95891005
hip hurts	49218002
vitamin c	77435011000036104
itchiness	418290006
muscles pain	68962001
muscle pain in legs	288231001
can't get out of bed	301676004
calves are sore and tender to the touch	300954003
numbness in my feet	309538000
""" fluey"" feelings in upper arms, legs"	95891005
deeper muscle twitches on arms sides	60238002
muscle aches in chest	68962001
pain of the hip joint	49218002
cpk was elevated	166717003
difficulty to walk	228158008
knee hurt	30989003
burning back pain	161891005
memory problem	386807006
aches and pain from head to toe	82991003
painful leg cramps	449917004
cortisone shot	21779011000036103
feel like shit all the time	367391008
tingling of feet	62507009
pain and stiffness	22253000
massive triangular rash on my forehead	271807003
muscle pain calf area	288231001
couldnt remember anything	386807006
myopathy	129565002
neck right down to my right shoulder blade is very very sensitive and very very painful	81680005
tingling in feet	62507009
cant sleep	193462001
excessive mestrual bleeding	386692008
hands tingling	309086004
stomach upset	162059005
simivastatin	21242011000036102
blood in my stool	405729008
nauseous	422587007
flared up tendenitis	34840004
calf cramping	250084002
neck pain up to the back of the head	81680005
eyesight has changed	63102001
difficulty swallowing	288939007
stomach is still sore	271681002
muscle twitching on bottom of feet	60238002
lost all sexual desires and thoughts	8357008
legs just ached	10601006
lack of motivation	277521002
parkinson's disease	49049000
sick at stomach	162059005
mild nausea	422587007
mini-strokes	230690007
muscle aches in arms	288228002
period all month long	386692008
moving in bed is painful	425423002
skin rash	271807003
hair thinning	278040002
ibuprofen	21885011000036105
tingling in side of face	62507009
cannot sleep	301345002
damage to my muscles	129565002
hands tingle	309086004
extreme muscle problems	129565002
higher blood sugars	166892002
weak	13791008
head aches	25064002
foot pain	47933007
aching in hips	49218002
concentration is poor	26329005
migranes	37796009
peripheral neuropathy in my hands	302226006
tremors	26079004
bad muscle pains	68962001
depresion	35489007
shoulders hurt	45326000
persistent feeling of tiredness	267032009
fuzzy	247640008
right hand has been getting numb	309521004
tiredness is at a high level	224960004
pain in the leg	10601006
constant pain	426206001
so tired	224960004
increased fatigue	84229001
general feeling of weakness	162076009
heart damage	56265001
pulse was high	86651002
tingling in toes and feet	62507009
tingling in my fingers	62507009
back pain lower	279039007
aching in back	161891005
twitching in thighs	249966004
mood changes	18963009
lower legs have been hurting	10601006
feel achy	47933007
burning feet in toe area	36031001
arthotec	3384011000036100
lower leg pain	300954003
puking	422400008
legs twitching	60238002
felt like i had lead in my legs	161873000
tingling in muscles of upper torso	62507009
decreased sex drive	8357008
declining physical ability	13791008
aches	22253000
rheumatoid arthritis	69896004
general depression	162076009
muscles ached	68962001
peripheral neuropathy in feet and legs	302226006
pain in neck	81680005
sleeplesness	193462001
aching in knees	30989003
pressure pain	22253000
extreme fatique	13791008
cramping in back muscles	55300003
blood clots in urine	34436003
decrease in muscle strength	26544005
ibuprofen 400 mg	21885011000036105
inablity to walk	282145008
lipitor's	3877011000036101
feeling of being in a fog	419723007
couldn't go up stairs easily	165247006
memory problems	386807006
extremely sick	213257006
balance off	387603000
weakness in leg muscles	309774006
muscles in my chest started aching	68962001
chronic bone/joint pain	57676002
stomache aches	271681002
short term memory dysfunction	247592009
mild muscle pain	68962001
general weakness in my calves	162076009
achy legs	10601006
couldn't remember who i had dinner with last night	386807006
severe tingling	62507009
hurts to get up in the morning	425423002
persisten feeling of tiredness	267032009
diahhrea	62315008
extreme stomach pain	21522001
horrible muscle pains	68962001
very grouchy	55929007
discomfort in right side upper and lower of stomach area	271681002
pain in the pit of my stomach	271681002
tingling on left side of face	62507009
heaviness in the legs	161873000
muscle aches in calves	288231001
elbow painful	74323005
cholesterol was very high	166830008
constant sleepiness	77692006
pain	22253000
pain in hip	49218002
cramping in calf	250084002
gastritis	162076009
much fatigue	84229001
acute pain in the legs	10601006
so weak	13791008
increased weight gain	262286000
rematoid arthro	69896004
pains	22253000
tingling in the soles of my feet	62507009
excessive sleep	77692006
losing strength	26544005
burning of shoulders	90673000
low energy	248274002
growing depression	35489007
balance loss	387603000
tingling in extremities	62507009
inability to sleep	248255005
liver enzymes to rise	166643006
loss of muscel strength	26544005
sick to stomach	162059005
major sorness in elbows	74323005
tendonitis	21545007
tendon pain	21545007
heart attackes	22298006
inflammation of my joints	3723001
difficulty walking due to swelling in legs	228158008
general malaise	367391008
can hardly walk	228158008
horrible back spasms	203095000
my hips hurt on both sides	49218002
muscular pain in the back	161891005
muscle twitching on calves	60238002
coq-10	77424011000036100
muscle spasams in face and neck	55300003
chest hurt	29857009
pain is so intense	76948002
feeling horrible like a severe flu just hit me	213257006
iubrofen	21885011000036105
elevated blood sugar	166892002
muscle achs	68962001
pain in both knees	30989003
parkinson	49049000
bleeding	131148009
excercise intolerance	267044007
no feeling in right leg	429783005
aggitation	24199005
could'nt concentrate	60032008
loss of muscle structure in the calf muscles	88092000
restless leg syndrome	32914008
neurophathy	386033004
ankles ache so bad	247373008
little pain	22253000
nerve problems in shoulder	386033004
intense depression	35489007
pain in my legs	10601006
dry skin	16386004
intolerable itching	418290006
left shoulder upper arm pain	45326000
muscle weakness in ankle	309774006
discomfort when i walk	426899007
muscle aching	68962001
fingers and toes were tingling	62507009
everything hurts	82991003
difficult to concentrate	26329005
acute weakness in the muscles of whole body	26544005
constant muscle tension in legs	250069006
rarely sleep well	301345002
difficult for me to walk	228158008
weight gain	8943002
tremors although the body	26079004
numb leg	309537005
effect on your memory	386807006
cholestorol which had jumped from 175 to 220	166830008
blood pressure had gone sky high	24184005
type ii diabetes	44054006
pains hips	49218002
pain in my knee	30989003
pain unbearable	67849003
aching muscles in back	161891005
aching over my entire body	82991003
sever abdominal cramps	51197009
strength decrease dramatically	26544005
put weight on suddenly for no reason	8943002
pain in upper back (over left shoulder blade)	279038004
constant itching	418290006
arm aching	102556003
muscle soreness	68962001
debilitating muscle pain in my back	68962001
loss of endurance	248277009
heels hurt	2733002
insomia	193462001
menstrual cramps with vaginal bleeding	431416001
in both legs pain	10601006
sensations of tingling in my legs	429783005
muscle cramps in lower legs	449918009
throat tightness	247323005
lipiltor	3877011000036101
hip soreness	49218002
back muscle pain in the	161891005
minor joint soreness	57676002
liver disease	235856003
heart palpatations	80313002
weakness in hips	309774006
hair losss	278040002
leg cramping	449917004
cramping in legs	449917004
diarrehea	62315008
mild heart attack	22298006
hand pain	53057004
agitated	24199005
gained a lot of weight	8943002
diminished mental acuity	419723007
body ached	82991003
excessive sleep requirements	77692006
could'nt walk	228158008
cramps in my fingers	250082003
lost my ability to walk	282145008
not being able to get out of bed in the morning	301676004
charley horses in the abdomen	54981004
weakness in both legs	309774006
burning sensations in upper chest	90673000
irreversible muscle damage	129565002
deep depression	35489007
period like cramps	29542008
general muscle soreness	162076009
uterine cramping	29542008
could hardly walk	228158008
pain in my shoulders	45326000
have no energy	248274002
painful heels	2733002
naseua	422587007
tingling in my shins	62507009
blood in bowel movements	405729008
at times felt that i'm going blind	63102001
lipitor	3877011000036101
fuzzy thinking	247640008
could not walk	228158008
threw up	422400008
felt like a truck hit me	102480002
gastro/ent	162076009
tingling hands	62507009
elevated cholesterol	166830008
generalized skin discoloration	162076009
cramp	55300003
feel like i got hit by a truck	102480002
chest pains	29857009
legs tingling in	429783005
intense pain	76948002
extreme forgetfulness	55533009
leg heaviness	161873000
calf muscles painful to touch	300954003
abdominal cramping	9991008
toes hurt	285365001
severe myalgia	68962001
numbness in right toe	309539008
extreme uterine cramping	29542008
pain in joints	57676002
cholesterol has been high	166830008
pain between my shoulder blades	279038004
lipitol	3877011000036101
heart disease	56265001
hips pain	49218002
leg cramps	449918009
ache all over	82991003
lower legs hurt	10601006
flu like symtoms	95891005
balance problems	387603000
severe pain	76948002
loss of hair	278040002
pain in lower back	279039007
elevated creatinine	166717003
migranes during sexual intercourse	37796009
aching in shoulders	267949000
i feel like i've been run over by a truck	102480002
leg calf cramps	250084002
cannot walk	282145008
cortisone shots	21779011000036103
pins and needles	62507009
ball of the foot would feel as if it was inflamed	36031001
general stomach upset feeling	162076009
cramped	55300003
muscle cramps	55300003
muscular pains	68962001
elevated blood pressure	38341003
tingling and sunny sensation on my face	62507009
cramps in calves	250084002
extreme gas	162076009
flu-like symtoms	95891005
muscle weakness in plantar muscle	309774006
pain in arm	102556003
head hurting	25064002
muscle fatigue	80449002
can barely walk	228158008
rashes	271807003
elevated liver enzymes	166643006
excessive gas	162076009
muscle weakness in my legs	309774006
brain feel kind of foggy	419723007
limp	16973004
pain in every muscle	22253000
blood pressure slightly elevated	24184005
anorexic	79890006
diarhea	62315008
c q10	77424011000036100
no sleep	248255005
my toes ached	285365001
headache	25064002
burning sensations in hands	90673000
vit c	77435011000036104
pravochol	3848011000036104
chronic muscle pain	68962001
neck pains	81680005
muscle pain in back	161891005
lost muscular strength	26544005
foggy brain	419723007
last straw was ringing in the ears	162352007
severe insomnia	193462001
concentration is worse than ever	26329005
blood in urine	34436003
vision is giving me problems	63102001
pain when i sit down or stand from a sitting position	425423002
short term memory problems	247592009
dibilitating problem with both of my arms	309774006
blurred vision	246636008
pain in my arms	102556003
simvostatin	21242011000036102
muscle issues	129565002
very tired	224960004
pain in my lower leg	10601006
serious feet cramping	102551008
vitc	77435011000036104
dizzines	404640003
knees hurt	30989003
nausea	422587007
complete body flushes (like a hot flash without the hot)	238810007
joint pain	57676002
aching joints knees	30989003
type 11 diabetic	44054006
numbness on left arm	298753001
affected my balance	387603000
mentstrual cramps	431416001
hert from head to my toe	82991003
pain has been so intense	76948002
inflammation in my back muscles	55300003
extreme pain	76948002
head has been twitching	249966004
constant gas	162076009
lazyness (i don't feel like doing anything)	277521002
diarreha	62315008
numb feet in toe area	309539008
left leg, below the knee, experienced stiffness	225609009
moderate stomach pain	271681002
numbness in my shins	309537005
decreased mobility	8510008
heavy menstral cycles	386692008
significant strength reduction	26544005
lipitor(atorvastatin)	3877011000036101
pain in my neck	81680005
flatulance	267052005
muscels hurts	68962001
off balanced-ness	387603000
painful to walk	426899007
rheumatoid arthtitis	69896004
stomach irritation	162059005
mild stroke	230690007
muscle pain in the leg	288231001
tingling in back of neck	62507009
stiffness in legs	225609009
hips hurt	49218002
feeling weak	13791008
lack of libido	248096004
difficulty sleeping	301345002
numbness legs	309537005
muscle cramps in feet	102551008
pain in my abdomen	161891005
decreased stamina	248277009
pins and needles on right arm	62507009
ears ringing	162352007
gaining excess weight	8943002
knee pain	30989003
gastric problems	162076009
right heel became painful	2733002
couldn't sleep	248255005
feel fatigued	84229001
feel like an airhead	419723007
lightheaded	386705008
co-enzyme q	77424011000036100
blury vision	246636008
coq10	77424011000036100
in forearms tightness	250069006
general body stiffness	271587009
tinninitus	60862001
pain in my lower legs and feet	10601006
liver enzymes sky-high	166643006
loss of interest in life	277521002
always tired	267032009
terrible pains in big toe	285365001
plantar fasciatis	202882003
burning feeling	90673000
hurt to get up	425423002
inability to sleep well	301345002
depression	35489007
numbness in upper legs from knee to thigh	309537005
couldn't walk straight	228158008
little gas	267052005
joint pain (knees)	30989003
developed sore legs	10601006
tingling in the scalp	62507009
low back pain	279039007
constant aching/pain	22253000
blured vision	246636008
left shoulder is terribly painful	45326000
pain in my hip	49218002
tingling in legs	429783005
ball of my left foot was so painful	47933007
loss of short term memory	247592009
extremely fatigued	13791008
exhaustion after exercise	267044007
pravachol	3848011000036104
vitamins c	77435011000036104
cholesterol high	166830008
burning ankles	90673000
cramps	55300003
joint pain in the hips	49218002
slight neck pain	81680005
skin itchiness	418363000
kneejoin paint	30989003
forget things all the time	55533009
pain in lower legs	300954003
joint aches	57676002
chest tightness	23924001
loss of muscle strength	26544005
pain in my foot	47933007
leg support weak	309774006
blood in stool	405729008
persistent pain in knee	30989003
gastric upsets	162076009
mental fogginess	419723007
cramping in my lower legs	449918009
eye sight appeared foggy	246636008
tired all the time	267032009
feet joint pain similar to arthritis	57676002
cannot walk more than 5 yards	228158008
aches and pain in both arms	102556003
lipitors	3877011000036101
severe vertigo	399153001
pain in both quads (above knee, back of leg)	78514002
arms started going numb	298753001
legs began feeling very tired	80449002
shroke	230690007
tightness in throat with occasional choking problem	247323005
weakness in arms	309774006
hair has started falling out	278040002
legs always feeling like lead	161873000
back spasms	203095000
charley horses in legs	54981004
leg muscle inflamed	288231001
burning sensations in legs	90673000
diahrea	62315008
tylenol 8	3080011000036109
cannot walk even a short distance due to pain	282145008
dioreah	62315008
severe leg cramping	449917004
pain in almost every muscle	68962001
feeling tired all the time	267032009
itching of the skin	418363000
chronic pain in all my muscles	68962001
stroke	230690007
glutes muscle pain in the	288230000
leg pains	10601006
low libido	8357008
foggy mental state	419723007
can't even sleep at night	193462001
heart desease	56265001
chronic pain in all my joints	57676002
damage your heart	56265001
peripheral neuropathy	302226006
pain in my hips	49218002
inability to walk	282145008
worse headache than usual (i have migraine)	37796009
muscle pain in left elbow	74323005
severe headache	25064002
no concentration	60032008
comfortably couldn't walk	228158008
flu symptons	95891005
suicidal depression	35489007
foot was hurting	47933007
cramps in thigh	449917004
nagging muscle pain between and just below my shoulder blades	288226003
vertigo like attack	399153001
lack of ability to concentrate	60032008
loss of sex drive	8357008
ability to concentrate	60032008
muscle spasmns in legs	449917004
feeling sick	213257006
added weight	262286000
difficult to walk	228158008
pain in left foot	47933007
ringing in my ears	162352007
flu-like syptoms	95891005
deeper muscle twitches on thighs	60238002
cramping in both quads (above knee, back of leg)	449917004
lipitor (atorvastatin)	3877011000036101
weak & wobbley wrists	13791008
light head	386705008
had no energy	248274002
diarreah	62315008
problems with tinnitus	60862001
numbing of my feet	309538000
frequently unable to think clearly	247640008
coq 10	77424011000036100
gastro effects	162076009
calf pain	300954003
severe cramping in my back	203095000
numbness hands	309521004
lack of sex drive	248096004
live damage	235856003
arthritis pain	57676002
charley horses in breasts	54981004
feet is painful	47933007
fatigue, increased	84229001
intense, horrid pain	76948002
high bp	24184005
flu symptoms	95891005
feel like i am in a fog	419723007
tingling	62507009
pain in arms	102556003
intestinal/stomach pain	9991008
lack of appetite	79890006
increased menstruation	386692008
lost all strength	26544005
coq	77424011000036100
insommnia	193462001
mild headache	25064002
movement is restricted and it is impossible to make a fist	70733008
vision problems - seeing two or three of everything	63102001
problems concentrating	26329005
heart-attack	22298006
legs ache	10601006
can not sleep	301345002
painful stomach cramps	51197009
itch	418290006
muscle aces	68962001
ankles and the soles of my feet feels like i was walking on hot coals	36031001
tinnitus (left ear)	60862001
drained and tired	224960004
back pain	161891005
palpatations	80313002
muscle aches in my neck	81680005
pain in ankles	247373008
horrific cramps	55300003
feeling tired a lot	267032009
hurt to walk	426899007
vertgo	399153001
legs are killing me	10601006
cpk elevated	166717003
difficult to sleep	301345002
knees seized up	249913002
general weakness in my feet	162076009
mood change	18963009
no strength	26544005
excessive cramping	55300003
dragging legs	228158008
laziness	277521002
could barely walk	228158008
muscles cramp	55300003
back discomfort	161891005
difficulty walking	228158008
bluss and ititching of the face	418363000
tingling in my feet	62507009
tingling in the neck	62507009
joint discomfort	57676002
general weakness	162076009
calf leg cramps	250084002
feet sore	47933007
extra pains	22253000
diarrhoa	62315008
at times felt like i'm going blind	63102001
elevated bloodb pressure	38341003
pain in leg muscles	288231001
soreness in thighs	78514002
aggitated	24199005
could barely move	8510008
gasto discomfort	162076009
general muscle weakness	162076009
"""back labor"" pains"	161891005
irratibility	55929007
legs felt like they had run a marathon	80449002
numbness in both legs	309537005
tightness in my throat	247323005
cramping in calves	250084002
muscle pain in thighs	288230000
stiff	271587009
blurring eyesight	246636008
cramping in toes	102551008
head pain	25064002
muscles aches	68962001
aching joints shoulders	267949000
joint aches in calves	267953003
persistent dry skin spots	16386004
joint pain in my knees	30989003
burning	90673000
tingling face	62507009
could hardly move	8510008
tingling in the hands	62507009
persistent triedness	267032009
calves muscle pain in the	300954003
light headedness	386705008
drowsy	271782001
heel tendon bruising	34840004
hair falling out	278040002
foggy-headedness	419723007
muscle pain in shoulders	288226003
pain in stomach	271681002
tingling in arms	62507009
back pain in the am	102556003
severn leg cramps	449917004
blood pressure elevated	24184005
weakness in knees	309774006
liptior	3877011000036101
burning sensations in shoulders	90673000
weakness in legs	309774006
arm muscles melting	88092000
rheumatoid arthriitis	69896004
vomiting	422400008
weakness in back	309774006
foggy	419723007
heel pain	2733002
tired	224960004
muscle aches in arms	68962001
backache	161891005
tendinitis	34840004
less muscle mass	88092000
can hardly sleep	228158008
could not sleep well	301345002
no amount of sleep makes me feel rested	77692006
horrible gas	267052005
stomach aches	271681002
tylenol #3	3080011000036109
painful muscles	68962001
feeling like my mind is fading away	419723007
constant back pain	161891005
make me so tired	224960004
pain in my left hip	49218002
constant pins and needles in the ball of the foot	62507009
severe cramping in my legs	449917004
had pains throughout my upper body	102480002
arms weak	309774006
falling asleep all the time	77692006
hard to walk	228158008
spasm	45352006
tremor	26079004
stiff quad area	225609009
cramping of the calf muscles	250084002
numbness and tingling in my hands	309521004
loss of coherent thought	247640008
hand tremors	26079004
spasms in left arm	45352006
spinning head	399153001
gut wrenching pain	76948002
cramping events in my legs	449917004
muscle pain in right hip	49218002
upset my stomach	162059005
aching muscles in legs	288231001
muscles have diminished	88092000
muscles deteriorated	88092000
could not stop shaking	26079004
joint ache	57676002
numbness	44077006
mild flatulance	267052005
pain back	161891005
dizzieness	404640003
difficulty picking my feet up	228158008
pain in shoulders	45326000
muscle pain just below shoulder blades	288226003
vertigo like episodes	399153001
pain in feet	47933007
