foot was hurting	47933007
raised blood pressure	24184005
pain in bottom of feet	47933007
pains in legs	10601006
diarhhea	62315008
severe leg cramps	449917004
mental fogginess	419723007
loss of concentration	60032008
upset stomache	162059005
gastro problem	162076009
increase in level of fatigue	84229001
fuzzy	247640008
loss of hair	278040002
muscle fatigue	68962001
dioreah	62315008
unable to climb stairs	165247006
gassy	162076009
pruritus	418363000
hypertension	38341003
chronic pain in all my joints	57676002
leg cramping	449917004
muscle fatigue	80449002
loss of support in all muscels in particular calf and leg	26544005
general body stiffness	271587009
joint pain in the knees	30989003
difficult to sleep	301345002
flu symptons	95891005
massive diarrhea	62315008
tinninitus	60862001
severe muscle back cramp	55300003
general weakness in my calves	162076009
coenzymeq10	77424011000036100
inability to sleep	248255005
pain in my lower back	279039007
cramps in hands	250082003
limits my ability to walk	228158008
nausia	422587007
unwarranted depression	35489007
like im in a fog all the time	419723007
gi bleed	162076009
legs feel tired	80449002
numbness in all toes	309539008
severe muscle cramps	55300003
numbness on left side	44077006
severe colon cramping	9991008
muscle problems	129565002
fogginess	419723007
vertigo like attacks	399153001
suicidal depression	35489007
severe myalgias	68962001
problems with memory	386807006
heart damage	56265001
pain in lower back	279039007
severe tintitinitis (ringing in ears)	60862001
upset my stomach	162059005
pain inbetween both shoulder blades	279038004
burning sensations in upper chest	90673000
felt generally terrible	213257006
tightness in legs	250069006
generaly feeling unwell like walking in a daze (zombie like)	162076009
pain in almost every muscle	68962001
much fatigue	84229001
very severe itching	418290006
muscles ached	68962001
severe mentrual cramps	431416001
mild muscle pain	68962001
tingling in the soles of my feet	62507009
just wanted to sleep	77692006
vertigo like attack	399153001
foggy thinking	419723007
tingling in the hands	62507009
muscle weakness causing nerve damage and imbalance	26544005
pain in muscles of both upper arms	288228002
feeling weak	13791008
tintinitus	60862001
muscle aches in my shoulders	45326000
wieght gain	8943002
difficulty/shallow breathing	230145002
numness aching feeling to my left arm	298753001
heavy aching legs	161873000
pain in shoulder-feels like arm pulled out of socket	45326000
blood in my stool	405729008
legs were hurting too much	10601006
felt rotton all day long	213257006
pain in my legs	10601006
joint aches in calves	267953003
depresion	35489007
memory difficulties	386807006
muscule pain	68962001
pain unbearable	67849003
tingling in muscles of upper torso	62507009
musclesoreness	68962001
servere pain	76948002
toe neuropathy	302226006
vertgo	399153001
charley horses in calves	54981004
iubrofen	21885011000036105
on the back of the head pain in every tendon	25064002
moodiness	286641001
sore shoulder	45326000
i feel like i've been run over by a truck	102480002
throw up	422400008
felt very unwell	213257006
over-streesed muscles	80449002
weak legs	309774006
loss of libido	8357008
i felt like i always had the flu	95891005
persistent fatigue	84229001
sever abdominal cramps	51197009
taking one's appetite for sex away	8357008
knew pain	22253000
muscle weakness in ankle	309774006
exhausted all the time	60119000
not be able to process thoughts	247640008
chest pains	29857009
high blood pressure	38341003
cramping of the calf muscles	250084002
numbness	44077006
pain in the pit of my stomach	271681002
cpk spike	166717003
spasms in my back	203095000
skin itchiness	418363000
extreme stomach pain	21522001
skin rash back of my neck	271807003
recks my muscles severly	129565002
mood swings	18963009
shoulder pain was unbearable	45326000
lost all sexual desires and thoughts	8357008
tendonitis	21545007
fatiqued	84229001
hobbling around	16973004
cognitive disfunction	386806002
toes became so painful	285365001
permanent muscle damage	129565002
severe muscle spasms in my legs	55300003
no energy all day	248274002
legs would go wobbly	309774006
painful shoulder	45326000
coq 10	77424011000036100
burning sensation	90673000
doesnt sleep very well at night	301345002
stiffness in whole body	271587009
left foot started hurting	47933007
high liver enzyme counts	166643006
severe insomnia	193462001
major sorness in knees	30989003
persistent dry skin spots	16386004
depressed	35489007
general weakness in my feet	162076009
difficult to walk	228158008
pain in my arm and shoulder	102556003
loss of sexual desire	8357008
rash on my wrist	271807003
joint pain in shoulder	267949000
not being able to concentrate	60032008
migranes	37796009
massive heart attack	22298006
so much pain	22253000
stomach queasy	422587007
uterine cramps	29542008
very painful muscle aches in calves	288231001
slight muscle aches in my back	161891005
restless leg syndrom	32914008
knees sore	30989003
tingling in the neck	62507009
agitation	24199005
slight muscle soreness in arms	288228002
urine is bloody	34436003
movement is restricted	70733008
arms painful	102556003
hands numb	309521004
problems with concentration	60032008
it hurts	22253000
elbows burning	90673000
blood in urine	34436003
high sugar attack	166892002
very painful muscle aches in the neck	68962001
muscle pain in the leg	288231001
cramps in thighs	449917004
ringing in the ears (tinnitus)	162352007
significant strength reduction	26544005
hideous constant pain	426206001
intense, horrid pain	76948002
pain behind the knee	30989003
so much pain	76948002
pain in upper back (over left shoulder blade)	279038004
fuzzy thinking	247640008
red dots on skin all over body	271807003
gassy abdominal cramping	162076009
wanted to vomit	422587007
cq-10	77424011000036100
little gas	267052005
liver disease	235856003
migranes during sexual intercourse	37796009
myalgia	68962001
heel tendon bruising	34840004
arthritis	3723001
lightheaded	386705008
sleeplesness	193462001
numbness and tingling in my hands	309521004
slightly blurred vision	246636008
spasms in left arm	45352006
calf sensation turned painful	300954003
lead legs	161873000
muscles in my left leg locked up	449917004
muscle atrophy arms	88092000
tingling in fingers	62507009
pain bad	22253000
joint pain in legs	267953003
shoulder painful	45326000
muscle pain in hip	49218002
exercise intolerance	267044007
sore knee	30989003
ringing in my ears	162352007
twitching in thighs	249966004
weak	13791008
severe mood swings	18963009
affecting my stomach(acid reflux)	698065002
parkinson's	49049000
big weight gain in stomach area	262286000
rapid heart beat	3424008
lipitor (atorvastatin)	3877011000036101
twitch	249966004
muscle aches and pains	68962001
wind	267052005
mussel twitches	60238002
occasional dizziness	404640003
no feeling in right leg	429783005
right hand tremor	26079004
hair thinning	278040002
my head was foggy	419723007
stomach distress	162059005
mentally in a daze	40917007
the heel i couldn't walk on very well	228158008
numbness in my shins	309537005
mental confusion	40917007
lipitor	3877011000036101
restless legs	32914008
very severe pain in hands	53057004
very bad pain	76948002
pain in every joint	57676002
crabby	55929007
cholestorol which had jumped from 175 to 220	166830008
tingling in my legs	429783005
aching (like the flu)	82991003
lack libido	8357008
joint pains	57676002
tingling in arm and hand	62507009
headace	25064002
no motivation	277521002
pains neck	81680005
hard to get out of bed in the morning	301676004
severe pain close to my the crotch area	76948002
pain in shoulder	45326000
elevated creatinine	166717003
severe muscle pain	68962001
difficulty breathing	230145002
mental malaise	419723007
excessive hot flashes	238810007
numbness in arms	298753001
pain	22253000
severe diarrhea	62315008
severe burning of the feet	36031001
ankles ache so bad	247373008
everything hurts	82991003
hair loss	278040002
tachycardia	3424008
increased memory loss	386807006
spinning head	399153001
pain in my right heel	2733002
spazms	45352006
artritic	3723001
pain in my knee	30989003
stomach gas	162076009
provacal	3848011000036104
moving in bed is painful	425423002
tired lower arms and legs muscel	80449002
not being able to walk	282145008
arthrotec 50	3384011000036100
pain around the hipjoints	49218002
short term memory lacking	247592009
permanent damage to my muscles	129565002
pain in my left hip	49218002
feeling tired all the time	267032009
elevated levels of cholesterol	166830008
general muscle soreness	162076009
tingling in back of neck	62507009
toes painful	285365001
toe cramps	449917004
excrutiating pain	67849003
vision is giving me problems	63102001
cholesterol was very high	166830008
sex drive gone	248096004
feel fatigued	84229001
itches	418290006
very sore and achy joints	57676002
rhabdomyolysis/muscle loss	88092000
neurophaty	386033004
very blurry eyesight	246636008
sore back	161891005
heart palputations	80313002
low grade headache	25064002
unbearable muscle pain	68962001
lower abdominal pain	21522001
muscle spasmns in legs	449917004
inability to think clearly	247640008
body aches	82991003
muscle cramps in legs	449917004
pain in the shoulders	45326000
muscle pain in feet	47933007
migrains	37796009
leg heaviness	161873000
mild flatulance	267052005
menstrual cramps without vaginal bleeding	431416001
lack of energy	248274002
weakness in his knees	309774006
pain in my abdomen	161891005
painfull	22253000
very painful muscle aches back	161891005
severe numbness in hand	309521004
forgetfullness	55533009
severe muscle pains	76948002
short term memory is terrible	247592009
tylenol 8	3080011000036109
loss of apetite	79890006
worse headache than usual (i have migraine)	37796009
terrible pains in ankle	247373008
pain was unbearable	67849003
problems sleeping	301345002
severe muscle aces	68962001
sex drive became non-existant	248096004
finger stiffness	271587009
charley horses in legs	54981004
tenderness in the lower back	279039007
arthrotec 75	3384011000036100
major cramps	55300003
pain in hips	49218002
pain in every tendon in my body	21545007
foggy mental state	419723007
pain in hip	49218002
pain severe	76948002
muscles have diminished	88092000
tendonitis	34840004
flu like symptoms	95891005
mild heart attack	22298006
pain throughout my body	82991003
worse migraines	37796009
my feet feel like i have stone bruises just in front of the heel	47933007
joint pain in my hips	49218002
sore feet	47933007
hurts to go up stairs	425423002
muscle pain in left arm	288228002
itchy hands	418290006
excessive drowsiness	271782001
overall weak feeling	13791008
flu symptoms	95891005
sever fatigue	84229001
calves are sore and tender to the touch	300954003
tinititis	60862001
felt weak	13791008
started going numb legs	309537005
muscle soreness in my forearms	288228002
muscle weakness in plantar muscle	309774006
insommnia	193462001
could not walk for three weeks	282145008
weight gain	8943002
bleeding	131148009
pain in upper legs	78514002
tired more than ususal	224960004
tire very quickly muscles	80449002
numbness in right toe	309539008
right knee is so painful	30989003
leg muscles painful to light pressure	425423002
legs ached	10601006
terribe pain	76948002
leg muscle soreness	288231001
muscles quivering	60238002
exhausted	60119000
headache	25064002
severe upper body pain	102480002
muscle aches in chest	68962001
very very tired	224960004
feet is painful	47933007
muscles feel like a wet dish rag	26544005
lipitor(atorvastatin)	3877011000036101
memeory problems	386807006
hands tingling	309086004
provachol	3848011000036104
major sorness in elbows	74323005
coq-10	77424011000036100
trouble with my liver	235856003
muscle weakness in my legs	309774006
weakness in arms	309774006
pain in joints	57676002
overall weakness	13791008
burning sensations in shoulders	90673000
aching joints shoulders	267949000
gastric upsets	162076009
calves hurt	300954003
increasing pain	22253000
stomach pains	271681002
inflammation in my back muscles	55300003
severe muscle spasms	55300003
loss of muscle mass in hands	88092000
hard to pick up feet	228158008
fingertips scaly	16386004
severe headaches	25064002
loss of concentration levels	60032008
short-term memory loss	247592009
muscle loss	88092000
difficulty to walk	228158008
terrible short term memory problems	247592009
tingling on left side of face	62507009
get tired vry easily	162076009
muscle aches and pain	68962001
severe abdominal cramping	51197009
severe stomach pain	21522001
numbness in muscles	44077006
impaired my ability to exercise	267044007
co-q10	77424011000036100
severe abdominal cramps	51197009
slight muscle soreness in legs	288231001
inability to concentrate	60032008
thinning at the back and sides of my head	278040002
severe myopathy	129565002
difficult for me to get out of bed	301676004
joint pain in my knees	30989003
pain in the lower part of my knees	22253000
muscule aches & pains	68962001
backpain	161891005
itchy crawly feeling	418290006
terrible pain in shoulders	45326000
pains in his legs	10601006
pain in left foot	47933007
intense heart pain	29857009
impaired memory	386807006
tight throat	247323005
trouble walking	228158008
hair was falling off	278040002
severe pains	76948002
neuropathy	386033004
pain in shoulder joint	267949000
hairloss	278040002
limped	16973004
hot/heated flushing sensation that began mid-torso and continued up to the top of head (top of scalp started tingling and burning)	238810007
loss of muscle mass in chest	88092000
general weakness in hands	162076009
not as smart as i use to be	419723007
ringing in the ears	162352007
muscle cramps in my calf muscles	250084002
difficulty picking my feet up	228158008
hard to walk	228158008
muscle twitching on calves	60238002
thigh cramps	449917004
muscel fatigue	80449002
limits my ability climb stairs	165247006
worst pain i have ever experienced	22253000
shaky	26079004
serious feet cramping	102551008
pravichol	3848011000036104
sore feet (faciitis)	202882003
pain in my arm	102556003
heart palpitations	80313002
stomack pains	271681002
in a fog	419723007
liptitor	3877011000036101
lack of sexual desire	248096004
skin rash	271807003
blury vision	246636008
muscle aches in my lower back	279039007
pain in the shoulder	45326000
chestpain	29857009
excessive cramping	55300003
muscle twitches	60238002
tingling in hands	62507009
pains in hands	53057004
tingling sensation in the back of my neck	62507009
knees aches	30989003
liptior	3877011000036101
pain in legs	10601006
horrible fatigue	84229001
persistent feeling of tiredness	267032009
blurring vision	246636008
gas pains around my abdomen	271832001
eyesight problems	63102001
increased heart rate	3424008
burning of shoulders	90673000
hard to breath	230145002
legs began feeling very tired	80449002
flushing	238810007
hips pain	49218002
diarea	62315008
very bad pains in hands	53057004
muscle dmaage	129565002
only wanted to sleep	77692006
muscle pains in my hips	288230000
muscle in my angles hurt	247373008
sensations of tingling in my legs	429783005
off balanced-ness	387603000
leg pains	10601006
quite ill	213257006
muscles wasting	88092000
bleeding constantly	131148009
persistent triedness	267032009
body pain	82991003
loss of sex drive	8357008
pain in leg muscles	288231001
lost some body balance	387603000
heart attact	22298006
numbness in both legs	309537005
stomach cramps	51197009
parkinson's disease	49049000
muscle pain in hips	49218002
intense depression	35489007
twitching	249966004
numbing of my feet	309538000
elbows sore	74323005
muscle aches in calves	288231001
weakness in muscles	26544005
rheumatoid arthritis	69896004
neck right down to my right shoulder blade is very very sensitive and very very painful	81680005
foot pain	47933007
calves tire and burn	300954003
joint pain in the hips	49218002
pains so bad	22253000
loss of muscle mass in face	88092000
elevated levels of high cholesterol	166830008
fuzzy headed	247640008
intense chest pains	29857009
pain in major joints	57676002
severe leg muscle cramps	449918009
weakness in my arms	309774006
numbness in upper legs from knee to thigh	309537005
pain in right thigh	78514002
pain in their shins	10601006
cramps in thigh	449917004
uterus starting to have spasms	29542008
general fatigue	162076009
tired	224960004
irritable	55929007
very blurred vision	246636008
rashes	271807003
lazyness (i don't feel like doing anything)	277521002
shoulders hurt	45326000
elevated creatine	166717003
difficulty in walking	228158008
exhausting	60119000
memory problem	386807006
muscle cramps in feet	102551008
working memory and short-term memory loss	247592009
muscular pains	68962001
movement restriction	70733008
muscle aces	68962001
zombie like tired	224960004
severe fatigue	84229001
liptor	3877011000036101
knee throbbing with pain	30989003
artrotec	3384011000036100
muscle pain	68962001
bleeding has not subsided	131148009
metal moods	286641001
hard time walking	228158008
rise in bp	24184005
feet still hurt	47933007
sleepy	271782001
loss of appetite	79890006
back pain in the am	102556003
very sore neck	81680005
inability to think fast enough	247640008
pain in my calves	300954003
hematuria	34436003
general depression	162076009
glossitis	162076009
forgetfulness	55533009
agitated	24199005
overall muscle soreness	68962001
pain on outer sides of thighs	78514002
malaise	367391008
could barely walk across the room	228158008
general weak feeling overall	162076009
cramps in calves	250084002
very off balance	387603000
elevated bp	38341003
muscle cramping in leg	449917004
pains in hips	49218002
growing depression	35489007
shoulder pain	45326000
calves muscle pain in	300954003
memory deficits	386807006
irritibility	55929007
pain in my foot	47933007
some concentration problems	26329005
rarely sleep well	301345002
pain in their feet	47933007
muscle aches	68962001
tingly feeling in scalp	62507009
tylonol	3080011000036109
charley horses in sides	54981004
sleep alot	77692006
weakness in legs	309774006
muscle aches in legs	68962001
tendinitis	34840004
tingling face	62507009
tingly feeling in hands	62507009
tingeling in fingers	309086004
urine full of blood	34436003
jointaches	57676002
sore cheek muscles	68962001
short-term memory disappeared	247592009
severe cramping	55300003
slightly dizzy virtually all the time	404640003
movement is restricted and it is impossible to make a fist	70733008
intense dizziness	404640003
gas pains in back	271832001
inablity to walk	282145008
unable to focus	60032008
gastric bleed	162076009
pains all over body	82991003
foggy-headedness	419723007
dioreaha	62315008
mussle spasm	55300003
sever arthritic condition	3723001
stiffness in both knees	249913002
legs are sore	10601006
myopathies	129565002
numbness legs	309537005
mussel cramps	55300003
muscles weak	26544005
pain of the hip joint	49218002
difficulty concentratiing	26329005
shoulders ache	45326000
feelings of fatigue	84229001
lack of sexual drive	248096004
painful inflammed joints	57676002
head pain	25064002
pain is severe	76948002
motrin	21885011000036105
night muscle cramps	55300003
pain in my joints	57676002
burning sensations in neck	90673000
gi difficulties	162076009
shaking	26079004
uterine cramping	29542008
pain when i sit down or stand from a sitting position	425423002
painful inflamation of joints	57676002
eyesight has changed	63102001
coq	77424011000036100
decreased mobility	8510008
very bad pains in shoulders	45326000
very tired	224960004
general feeling of weakness	162076009
gastrointestinal problems	162076009
muscles deteriorated	88092000
hard to sleep	301345002
memory weakened	386807006
diarhea	62315008
strokes	230690007
increased weight gain	262286000
hips hurt	49218002
plantar fasciitis in my feet	202882003
pain on the sole of my feet	47933007
fingers twitching	60238002
shrinking muscels neck	88092000
flu-symptoms	95891005
stomach ache	271681002
diahrea	62315008
feet hurt	47933007
painful leg cramps	449917004
could hardly move	8510008
pain muscle	68962001
cramps	55300003
severe gas	267052005
sore knees	30989003
muscle pain over the entire body	68962001
neck pains	81680005
severe stomach cramping	51197009
cholesterol is high	166830008
liver enzymes were elevated	166643006
lots of gas	267052005
joint pain very arthritic	57676002
lipitor's	3877011000036101
painful to walk	426899007
general malaise	162076009
dificultly in walking	228158008
weakened muscle	26544005
weak & wobbley knees	309774006
liver enzymes elevated	166643006
terrible pains in knee	30989003
depression	35489007
legs painful to the touch	10601006
coenzyme q10	77424011000036100
pain in knee	30989003
gaining excess weight	8943002
tingling hands	62507009
vitamin c crystals	77435011000036104
memory fog	386807006
sex drive has decreased	8357008
i simply could not walk	282145008
arthritus	3723001
tightness in throat with occasional choking problem	247323005
horrible back spasms	203095000
resting pulse jumped to between 100 and 105	86651002
uncharacteristical moodiness	286641001
severe muscle pain in hip joints	49218002
cramps in chest	55300003
poor balance	387603000
twitching mouth	249966004
tinnitis	60862001
skin is so dry	16386004
feel pretty lousy	367391008
muscle pain in right hip	49218002
armpain	102556003
elevated cpk	166717003
legs feel leaden	161873000
pain really bad	76948002
vision is so blurry	246636008
pressure pain	22253000
very weak	13791008
hip soreness	49218002
terrible headaches	25064002
abominal cramps	9991008
inability to walk	282145008
nauseated	422587007
lipitors	3877011000036101
heart-attack	22298006
stiffness in legs	225609009
trouble concentrating	26329005
very severe pain in arms	102556003
blood pressure slightly elevated	24184005
knees hurt	30989003
feeling of being in a fog	419723007
muscle aches in arms	68962001
severe neuropathy	386033004
had pains throughout my upper body	102480002
loss of any sex drive	8357008
very painful muscle aches in lower back	279039007
weak and wobbly unbalanced	13791008
soreness in muscles	68962001
stomach irritation	162059005
pain in ankles	247373008
muscle pain in legs	288231001
myopathy	129565002
spasms all throughout my legs	45352006
pains in her back	161891005
very bad headaches	25064002
